#{"t_start": 1685744597.0285227, "env_id": null}
r,l,t
10815,48,1247.239598
10815,48,1247.313397
10815,48,1247.379225
10815,48,1247.449037
-154385,208,1247.730287
-76435,74,1247.835011
10644,47,1247.903822
-132220,246,1248.229951
10654,47,1248.303753
10815,48,1248.373567
10815,48,1248.442383
10815,48,1248.508207
10815,48,1248.577026
42638,118,1248.74158
10649,47,1248.80641
-53021,74,1248.914124
-9720292,1140,1250.424087
10649,47,1250.490909
10815,48,1250.562717
10815,48,1250.631533
-3950293,884,1251.809386
-166222,94,1251.949012
10644,47,1252.016832
10815,48,1252.085647
10815,48,1252.160447
-1696085,568,1252.917427
10815,48,1252.989232
10815,48,1253.057051
-1444785,528,1253.763165
10815,48,1253.83597
-488285,328,1254.291752
10815,48,1254.365555
10815,48,1254.43537
10815,48,1254.506179
10815,48,1254.575993
-154385,208,1254.85724
10815,48,1254.934035
10815,48,1255.002851
-180011,147,1255.202319
10649,47,1255.275124
-500513054,9078,1267.374793
10649,47,1267.445601
1781,79,1267.561291
10649,47,1267.633099
10815,48,1267.70391
10815,48,1267.774721
10815,48,1267.845535
10815,48,1267.915346
10815,48,1267.987153
-23117,73,1268.089876
10649,47,1268.162656
10815,48,1268.231507
10815,48,1268.30331
10815,48,1268.372125
10815,48,1268.441938
10815,48,1268.508759
10815,48,1268.578576
41,119,1268.742137
10664,47,1268.805971
-181676,163,1269.031363
37088,157,1269.249782
10649,47,1269.319592
10815,48,1269.387412
10815,48,1269.456228
10815,48,1269.527012
10815,48,1269.59785
10815,48,1269.665668
-23575353578,61495,1351.940807
10815,48,1352.019593
10815,48,1352.093396
10815,48,1352.16421
10815,48,1352.236018
-924224,306,1352.651904
10649,47,1352.725707
-198855,260,1353.078766
10644,47,1353.146583
10815,48,1353.21839
42632,118,1353.38295
10644,47,1353.44775
10815,48,1353.516593
10815,48,1353.588401
10815,48,1353.661207
10815,48,1353.737004
10815,48,1353.808813
10815,48,1353.879623
10815,48,1353.949437
10815,48,1354.015234
25527,84,1354.136938
10649,47,1354.207746
-327945,325,1354.645583
43531,108,1354.799166
-3624056,807,1355.8713
10815,48,1355.947105
10815,48,1356.017909
10815,48,1356.08872
10815,48,1356.162524
10815,48,1356.234331
10815,48,1356.306138
10815,48,1356.375952
10815,48,1356.449755
10815,48,1356.521564
-221355,154,1356.731003
-77806,74,1356.84071
10644,47,1356.909526
10815,48,1356.978316
10815,48,1357.047161
10815,48,1357.122956
-8294832,1198,1358.697748
-64683,152,1358.909183
10649,47,1358.977971
24535,86,1359.098676
10654,47,1359.171483
10815,48,1359.243292
25455,85,1359.360975
10649,47,1359.429789
-24267,248,1359.768886
10644,47,1359.842688
10815,48,1359.912501
10815,48,1359.98032
10815,48,1360.047146
10815,48,1360.11796
24584,85,1360.237633
10654,47,1360.307419
-5780385,1008,1361.661828
-9564283,1326,1363.496895
10649,47,1363.575712
10815,48,1363.64553
1965,74,1363.756202
10644,47,1363.82103
10815,48,1363.89087
10815,48,1363.955697
10815,48,1364.027506
10815,48,1364.099313
10815,48,1364.165137
10815,48,1364.235951
10815,48,1364.304762
41711,117,1364.471318
1799,73,1364.580028
10644,47,1364.651837
10815,48,1364.719657
10815,48,1364.789469
-24085,74,1364.895187
10644,47,1364.965
10815,48,1365.030823
10815,48,1365.101635
-4426485,888,1366.271509
10815,48,1366.344314
10815,48,1366.411143
-26920,76,1366.518847
10644,47,1366.587664
10815,48,1366.658476
-26337,75,1366.760202
10649,47,1366.831013
10815,48,1366.894842
10815,48,1366.964656
10815,48,1367.033472
10815,48,1367.104283
10815,48,1367.174096
10815,48,1367.240916
10815,48,1367.313724
26243,77,1367.422437
-651,87,1367.544108
10815,48,1367.615916
10815,48,1367.685729
10815,48,1367.75654
10815,48,1367.83134
10815,48,1367.898164
10815,48,1367.965981
10815,48,1368.036791
-103535,74,1368.145501
10644,47,1368.209329
25411,85,1368.331006
10649,47,1368.398823
10815,48,1368.46764
10815,48,1368.537454
10815,48,1368.608267
10815,48,1368.676082
1965,74,1368.781801
10644,47,1368.850616
10815,48,1368.917442
41672,119,1369.083992
10649,47,1369.151811
10815,48,1369.219628
10815,48,1369.288447
10815,48,1369.358259
10815,48,1369.427076
10815,48,1369.497891
-34658261,2442,1372.729251
10654,47,1372.799068
10815,48,1372.869875
10815,48,1372.944676
10815,48,1373.015459
10815,48,1373.087295
10815,48,1373.155113
10815,48,1373.225924
-25376100559,63882,1458.926912
10659,47,1459.003698
10815,48,1459.079498
10815,48,1459.149285
10815,48,1459.219122
10815,48,1459.29193
10815,48,1459.360746
10815,48,1459.436543
-101656,73,1459.541264
26303,78,1459.654962
16949,123,1459.826502
-76651,73,1459.931223
10644,47,1460.002038
10815,48,1460.071846
10815,48,1460.143653
10815,48,1460.215462
10815,48,1460.285278
10815,48,1460.355096
10815,48,1460.423904
-4743537,875,1461.575832
10649,47,1461.644641
10815,48,1461.718446
10815,48,1461.788259
10815,48,1461.858072
10815,48,1461.927886
-2198616,681,1462.830475
10654,47,1462.903279
-378756,353,1463.376014
10664,47,1463.447824
2061,80,1463.560527
10649,47,1463.628341
10815,48,1463.699152
10815,48,1463.76897
20769,191,1464.031265
10649,47,1464.10407
10815,48,1464.173881
-128968940,4668,1470.376312
10649,47,1470.453101
10815,48,1470.523915
-12255854,1522,1472.544515
-869853115,11883,1488.477936
10649,47,1488.554731
-4857785,928,1489.793424
10815,48,1489.868222
10815,48,1489.941026
10815,48,1490.017821
-1213485,488,1490.669085
-485,88,1490.797737
10815,48,1490.87154
-26920,76,1490.982241
10644,47,1491.048069
-1361143,433,1491.625527
10649,47,1491.694341
-453493,365,1492.182041
10815,48,1492.252848
10815,48,1492.323659
-157602,97,1492.460295
10644,47,1492.534097
10815,48,1492.604908
10815,48,1492.673723
10815,48,1492.743538
-2934881895,21838,1521.974489
10649,47,1522.051285
10815,48,1522.122095
10815,48,1522.191909
10815,48,1522.263717
10815,48,1522.333531
10815,48,1522.405338
10815,48,1522.477119
10815,48,1522.548955
-74813,73,1522.653675
10649,47,1522.722491
-988888,445,1523.335852
-51366,72,1523.441569
-14146677,1638,1525.597808
10664,47,1525.667621
-189261873,5552,1533.064853
10649,47,1533.14464
-986058,464,1533.774956
10649,47,1533.847761
10815,48,1533.919569
10815,48,1533.992346
10815,48,1534.061191
10815,48,1534.131004
10815,48,1534.201815
10815,48,1534.27462
10815,48,1534.344434
-23091585,1968,1536.958449
10815,48,1537.030262
10815,48,1537.102037
10815,48,1537.173873
10815,48,1537.244684
10815,48,1537.314498
10815,48,1537.384316
10815,48,1537.457116
10815,48,1537.527927
42985,117,1537.6875
10649,47,1537.7623
10815,48,1537.832114
-72205175,3529,1542.490664
10649,47,1542.561475
10815,48,1542.638271
-8257696,1153,1544.174165
-166748,106,1544.329752
10649,47,1544.396544
10815,48,1544.467383
-41436725610,81396,1653.681505
-147723789,4987,1660.373621
10644,47,1660.450416
10815,48,1660.523221
10815,48,1660.594032
10815,48,1660.661854
-485,88,1660.790507
10815,48,1660.862316
10815,48,1660.933793
-9485,165,1661.162183
63888,150,1661.370626
10649,47,1661.443431
10815,48,1661.516237
-52973,74,1661.624948
10649,47,1661.697751
10815,48,1661.768562
-461545,366,1662.253267
10654,47,1662.325075
10815,48,1662.395886
10815,48,1662.4667
10815,48,1662.537507
10815,48,1662.609316
10815,48,1662.678132
10815,48,1662.74994
10815,48,1662.817761
10815,48,1662.886579
-53021,74,1662.992265
10649,47,1663.062106
10815,48,1663.132918
-14517800,1662,1665.319075
10644,47,1665.389858
-23068,73,1665.501559
10649,47,1665.568411
-1630797,515,1666.258564
10649,47,1666.330372
10815,48,1666.404175
-56554,205,1666.684426
-31785,128,1666.859957
10815,48,1666.932762
10815,48,1667.005568
10815,48,1667.075381
10815,48,1667.146194
10815,48,1667.215009
10815,48,1667.286816
10815,48,1667.356629
10815,48,1667.426443
10815,48,1667.497254
-26920,76,1667.609952
10644,47,1667.680763
10815,48,1667.750577
10815,48,1667.820391
10815,48,1667.892201
10815,48,1667.962015
10815,48,1668.032823
-422946886,7322,1677.797728
-330648,324,1678.241542
-31951,127,1678.423056
10815,48,1678.49686
10815,48,1678.566673
10815,48,1678.63948
-288423,319,1679.068336
-76601,73,1679.17405
10644,47,1679.242867
10815,48,1679.314675
-1213485,488,1679.965934
10815,48,1680.036744
-1696085,568,1680.792725
10815,48,1680.867497
10815,48,1680.936345
-750631,405,1681.470912
24626,85,1681.590593
10654,47,1681.660405
10815,48,1681.732214
10815,48,1681.802997
10815,48,1681.874832
10815,48,1681.948638
10815,48,1682.016454
10815,48,1682.08527
10815,48,1682.156081
-16751018,1725,1684.445963
10654,47,1684.51378
10815,48,1684.585589
10815,48,1684.655404
15220,125,1684.829936
10654,47,1684.903711
10815,48,1684.970561
-203722,148,1685.178005
10664,47,1685.252806
10815,48,1685.32362
10815,48,1685.396422
1832,79,1685.508123
10644,47,1685.574944
10815,48,1685.645756
10815,48,1685.715569
10815,48,1685.781393
10815,48,1685.852204
10815,48,1685.922017
10815,48,1685.988811
10815,48,1686.058653
10815,48,1686.127469
10815,48,1686.196285
-6186885,1084,1687.616489
10649,47,1687.688298
-7445855237,34592,1734.101268
10649,47,1734.179063
10815,48,1734.251865
10815,48,1734.327663
-23948300,2045,1737.039416
10654,47,1737.114216
10815,48,1737.185996
-7314285,1128,1738.710951
10815,48,1738.786747
10815,48,1738.86055
10815,48,1738.930363
-26920,76,1739.042065
10644,47,1739.11487
-12115,110,1739.266464
25284,84,1739.38914
-287040,227,1739.695328
10644,47,1739.767128
10815,48,1739.837938
10815,48,1739.908749
10815,48,1739.976567
10815,48,1740.045383
10815,48,1740.118194
10815,48,1740.185014
10815,48,1740.253827
10815,48,1740.324638
-9549161,1325,1742.064986
10649,47,1742.13879
-47021740,2837,1745.914699
10664,47,1745.991494
1935,77,1746.105189
10649,47,1746.178995
10815,48,1746.251798
10815,48,1746.322609
10815,48,1746.391398
-48764,73,1746.495148
10649,47,1746.567956
10815,48,1746.636769
10815,48,1746.705585
-31785,128,1746.884112
10815,48,1746.957911
10815,48,1747.027722
-83085,168,1747.25612
10815,48,1747.326925
10815,48,1747.399733
10815,48,1747.470541
-221258,285,1747.849529
-2524903,724,1748.805972
10654,47,1748.87778
10815,48,1748.947594
-2258685,648,1749.810289
10815,48,1749.88509
10815,48,1749.954902
10815,48,1750.032694
10815,48,1750.100487
-170947,312,1750.518396
10649,47,1750.585217
10815,48,1750.656029
10815,48,1750.727837
10815,48,1750.799645
10815,48,1750.867465
10815,48,1750.938275
10815,48,1751.006096
10815,48,1751.07591
10815,48,1751.144721
10815,48,1751.215534
10815,48,1751.28435
-23117,73,1751.392062
10649,47,1751.461875
-531280,394,1752.00243
24253,84,1752.127098
-76546,73,1752.232815
10644,47,1752.301629
10815,48,1752.372442
10815,48,1752.444251
10815,48,1752.518025
10815,48,1752.588867
10815,48,1752.657682
10815,48,1752.729493
10815,48,1752.797306
-123340500,4633,1758.93191
10815,48,1759.009705
10815,48,1759.084506
10815,48,1759.154324
10815,48,1759.228121
10815,48,1759.299929
10815,48,1759.371738
-34875885,2408,1762.556228
10815,48,1762.631028
10815,48,1762.703834
26291,77,1762.81454
10649,47,1762.885348
10815,48,1762.955162
1325,114,1763.114736
10664,47,1763.185546
10815,48,1763.253367
10815,48,1763.323182
10815,48,1763.394989
10815,48,1763.461808
-14690175,1467,1765.398632
10649,47,1765.47044
-2286719,582,1766.263321
10644,47,1766.337124
-43222674,2593,1769.803863
10649,47,1769.879658
10815,48,1769.952463
10815,48,1770.027265
-810885,408,1770.572807
10815,48,1770.646608
10815,48,1770.722406
10815,48,1770.794213
10815,48,1770.865993
10815,48,1770.936833
10815,48,1771.010635
10815,48,1771.081446
10815,48,1771.152256
-773837,445,1771.734701
10649,47,1771.812496
10815,48,1771.880311
10815,48,1771.952119
10815,48,1772.021933
10815,48,1772.091746
10815,48,1772.161559
10815,48,1772.231373
10815,48,1772.300189
10815,48,1772.371
10815,48,1772.443777
10815,48,1772.511623
10815,48,1772.581437
-5780385,1008,1773.914874
25395,84,1774.036549
10649,47,1774.10437
10815,48,1774.177174
10815,48,1774.248987
10815,48,1774.319792
10815,48,1774.389607
10815,48,1774.458422
10815,48,1774.528235
10815,48,1774.599046
10815,48,1774.669857
10815,48,1774.74865
10815,48,1774.819457
10815,48,1774.889268
10815,48,1774.960081
10815,48,1775.032886
10815,48,1775.1027
-103635,74,1775.205425
-31956,127,1775.382951
10815,48,1775.452766
26881,79,1775.567456
10644,47,1775.639266
-1048685724,12950,1792.951003
10815,48,1793.026801
10815,48,1793.100604
-454533,364,1793.59229
10649,47,1793.6641
10815,48,1793.734909
10815,48,1793.803727
10815,48,1793.875505
10815,48,1793.94526
10815,48,1794.013076
10815,48,1794.083886
10815,48,1794.152702
-105605,193,1794.412009
10649,47,1794.481823
10815,48,1794.552633
10815,48,1794.621449
10815,48,1794.692262
10815,48,1794.763071
10815,48,1794.831887
10815,48,1794.900703
24453,86,1795.023381
646,83,1795.139069
-3997940,787,1796.178289
10649,47,1796.250098
10815,48,1796.321911
10815,48,1796.390722
10815,48,1796.462529
-83502,96,1796.598167
10649,47,1796.660002
10815,48,1796.732807
10815,48,1796.803618
10815,48,1796.874429
10815,48,1796.942247
10815,48,1797.012061
10815,48,1797.081874
10815,48,1797.152685
10815,48,1797.224494
10815,48,1797.294307
10815,48,1797.366117
-36363,106,1797.516713
10644,47,1797.585529
10815,48,1797.656339
10815,48,1797.726152
10815,48,1797.795969
10815,48,1797.865782
10815,48,1797.93659
10815,48,1798.005409
26664,77,1798.115117
10644,47,1798.18393
10815,48,1798.254741
10815,48,1798.326552
10815,48,1798.398357
10815,48,1798.467145
10815,48,1798.541974
-485,88,1798.664646
10815,48,1798.736453
10815,48,1798.806266
-92935,74,1798.908992
10644,47,1798.978805
10815,48,1799.049617
10815,48,1799.118434
10815,48,1799.191238
10815,48,1799.261051
10815,48,1799.327845
10815,48,1799.397689
10815,48,1799.466499
10815,48,1799.536316
10815,48,1799.602138
10815,48,1799.671953
10815,48,1799.739773
25455,85,1799.858454
10649,47,1799.931265
10815,48,1800.000076
10815,48,1800.070886
-79792,262,1800.420952
10649,47,1800.49276
-488285,328,1800.930589
10815,48,1801.003395
10815,48,1801.075206
10815,48,1801.14502
10815,48,1801.213833
10815,48,1801.287635
-37137314,2525,1804.624717
10649,47,1804.696526
-11593385,1408,1806.572515
10815,48,1806.64831
10815,48,1806.721117
10815,48,1806.790929
-15042822,1131,1808.299896
10649,47,1808.374696
10815,48,1808.447505
10815,48,1808.519312
10815,48,1808.588128
10815,48,1808.659935
10815,48,1808.729745
10815,48,1808.797566
-27759012,2033,1811.471421
10649,47,1811.548216
10815,48,1811.622019
10815,48,1811.693827
10815,48,1811.764638
-37032263855,77059,1915.125424
10644,47,1915.198232
10815,48,1915.274032
10815,48,1915.346835
10815,48,1915.418644
10815,48,1915.496435
10815,48,1915.568243
10815,48,1915.638057
10815,48,1915.708867
25515,86,1915.836526
10649,47,1915.903348
10815,48,1915.973161
-11565814,1514,1917.976807
10659,47,1918.050612
10815,48,1918.125408
-7765568,1201,1919.71217
10649,47,1919.783978
10815,48,1919.85476
-68245,113,1920.012368
-773417,404,1920.550926
10649,47,1920.623733
10815,48,1920.694544
10815,48,1920.765356
10815,48,1920.836166
10815,48,1920.908972
-103635,74,1921.015686
10644,47,1921.083505
10815,48,1921.15332
10815,48,1921.225127
-3947671,884,1922.387021
10815,48,1922.45883
10815,48,1922.528643
10815,48,1922.598456
10815,48,1922.669267
-14819,136,1922.858761
-159446,138,1923.048252
25371,83,1923.168932
10649,47,1923.238745
10815,48,1923.310554
-676961,466,1923.923915
10664,47,1923.995723
10815,48,1924.067531
10815,48,1924.137344
10815,48,1924.207158
10815,48,1924.276944
-26337,75,1924.385687
10649,47,1924.454504
-68743,176,1924.695852
10644,47,1924.765665
-140823,131,1924.948177
10649,47,1925.017992
-52973,74,1925.122709
10649,47,1925.19153
10815,48,1925.261343
10815,48,1925.330156
-44265,114,1925.488733
10664,47,1925.554558
10815,48,1925.622376
-392139,319,1926.045245
10644,47,1926.117056
10815,48,1926.18687
10815,48,1926.259673
10815,48,1926.328489
10815,48,1926.399297
10815,48,1926.47011
1736,78,1926.582807
10649,47,1926.651625
10815,48,1926.724431
10815,48,1926.794248
10815,48,1926.865058
10815,48,1926.934869
10815,48,1927.004682
10815,48,1927.075493
10815,48,1927.14827
24501,85,1927.267978
10654,47,1927.334799
10815,48,1927.419573
10815,48,1927.491387
10815,48,1927.560197
10815,48,1927.631011
10815,48,1927.699822
25455,85,1927.820502
10649,47,1927.889319
10815,48,1927.958134
10815,48,1928.026947
24494,86,1928.15062
-27948,76,1928.260327
-9028356,1247,1929.898947
10815,48,1929.972754
10815,48,1930.043566
10815,48,1930.115369
10815,48,1930.185183
10815,48,1930.259982
10815,48,1930.325813
-129125,245,1930.657919
10649,47,1930.723743
10815,48,1930.796549
-2698378,657,1931.665226
10649,47,1931.730054
10815,48,1931.799867
41741,119,1931.966428
10644,47,1932.036236
10815,48,1932.105053
10815,48,1932.17686
10815,48,1932.247671
10815,48,1932.318482
10815,48,1932.3873
10815,48,1932.458109
10815,48,1932.527923
10815,48,1932.598733
10815,48,1932.669544
10815,48,1932.735369
10815,48,1932.804184
10815,48,1932.875992
10815,48,1932.946805
10815,48,1933.015619
10815,48,1933.084435
-8185,108,1933.241016
10644,47,1933.31083
-34584565,2397,1936.462421
10649,47,1936.536211
10815,48,1936.608019
10815,48,1936.682819
10815,48,1936.752635
10815,48,1936.821448
19090,125,1936.995982
10815,48,1937.068787
10815,48,1937.137604
10815,48,1937.207417
10815,48,1937.27723
-141753885,4808,1943.669149
10815,48,1943.742952
10815,48,1943.815758
10815,48,1943.888561
10815,48,1943.959374
10815,48,1944.033177
10815,48,1944.103985
10815,48,1944.175793
10815,48,1944.245609
10815,48,1944.318414
10815,48,1944.38723
10815,48,1944.457044
10815,48,1944.527855
10815,48,1944.595676
10815,48,1944.666484
10815,48,1944.742285
-12579899,1519,1946.735492
1965,74,1946.843205
10644,47,1946.912021
10815,48,1946.983829
10815,48,1947.055642
26881,79,1947.170331
10644,47,1947.238149
10815,48,1947.30896
-485,88,1947.431632
10815,48,1947.500449
10815,48,1947.573254
1325,114,1947.730833
-26015888,2018,1950.405684
10815,48,1950.481487
10815,48,1950.55329
10815,48,1950.624104
10815,48,1950.693915
10815,48,1950.763731
-1340024985,14688,1970.48004
10815,48,1970.558829
10815,48,1970.62964
10815,48,1970.700451
10815,48,1970.770264
10815,48,1970.842072
10815,48,1970.913883
10815,48,1970.984691
10815,48,1971.051513
10815,48,1971.126313
10815,48,1971.196127
10815,48,1971.26594
-220290,285,1971.649914
10654,47,1971.719729
10815,48,1971.792533
1935,77,1971.904235
-1519518015,15637,1992.809369
10649,47,1992.886164
10815,48,1992.957972
10815,48,1993.03078
10815,48,1993.102588
10815,48,1993.1724
-6900046,1121,1994.659427
10649,47,1994.732231
10815,48,1994.804039
10815,48,1994.88582
-245685,248,1995.216908
10815,48,1995.28875
10815,48,1995.360554
41819,121,1995.531097
26120,76,1995.644792
10649,47,1995.714605
10815,48,1995.784421
-240880,210,1996.069659
10649,47,1996.141465
10815,48,1996.210282
10815,48,1996.279097
10815,48,1996.350905
10815,48,1996.421719
10815,48,1996.492527
10815,48,1996.563338
10815,48,1996.633155
-12995985,1488,1998.587927
10815,48,1998.662727
10815,48,1998.730547
-488285,328,1999.17436
-83085,168,1999.409835
10815,48,1999.483637
10815,48,1999.553453
-31785,128,1999.733968
10815,48,1999.806777
10815,48,1999.877584
10815,48,1999.9464
10815,48,2000.019204
10815,48,2000.092013
10815,48,2000.159832
10815,48,2000.232636
24453,86,2000.355308
25190,83,2000.473991
-86896265,3794,2005.491582
10664,47,2005.564392
10815,48,2005.637196
10815,48,2005.712993
10815,48,2005.784799
-2333507085,19368,2031.681595
10815,48,2031.7544
10815,48,2031.828203
25279,85,2031.954865
61800,147,2032.159318
10644,47,2032.232127
-110375685,4248,2037.982756
-60869,204,2038.26201
24740,85,2038.382688
-120656,238,2038.706821
10649,47,2038.778629
10815,48,2038.850437
-51205,73,2038.954161
10649,47,2039.025968
10815,48,2039.096779
-31785,128,2039.277299
10815,48,2039.352097
10815,48,2039.430887
10815,48,2039.499676
10815,48,2039.569515
10815,48,2039.639334
10815,48,2039.709143
-48666,73,2039.81486
10649,47,2039.883676
10815,48,2039.954487
10815,48,2040.0243
-149564,267,2040.381346
10664,47,2040.452157
10815,48,2040.522968
10815,48,2040.592781
10815,48,2040.662595
10815,48,2040.731412
-402961,354,2041.20315
10644,47,2041.273961
10815,48,2041.343774
-318057,320,2041.771632
10649,47,2041.846403
-5724,126,2042.021962
10654,47,2042.092773
10815,48,2042.161589
10815,48,2042.22841
10815,48,2042.300218
10815,48,2042.374027
10815,48,2042.44184
10815,48,2042.512651
14771,126,2042.688182
10654,47,2042.75999
10815,48,2042.829806
10815,48,2042.900621
-1002185,448,2043.499015
10815,48,2043.57182
25323,85,2043.691503
10649,47,2043.760316
10815,48,2043.829133
-45305,114,2043.988707
10664,47,2044.059518
10815,48,2044.130299
10815,48,2044.204132
10815,48,2044.276908
10815,48,2044.346749
10815,48,2044.417563
-245685,248,2044.746682
10815,48,2044.817493
10815,48,2044.887305
10815,48,2044.960113
-2431157,703,2045.897606
10649,47,2045.964427
-154385,208,2046.248671
10815,48,2046.323467
10815,48,2046.394278
10815,48,2046.464091
1887,77,2046.575793
10649,47,2046.645606
10815,48,2046.715422
10815,48,2046.784237
-3185,48,2046.856044
10815,48,2046.925855
10815,48,2046.99966
-245685,248,2047.333767
10815,48,2047.406573
10815,48,2047.477384
25020,85,2047.601053
10649,47,2047.667874
10815,48,2047.74068
10815,48,2047.809497
10815,48,2047.880314
10815,48,2047.951118
25439,84,2048.070798
10649,47,2048.139614
10815,48,2048.209428
10815,48,2048.278244
10815,48,2048.348057
10815,48,2048.417871
10815,48,2048.486687
25192,85,2048.607364
-26503,74,2048.715076
10649,47,2048.783892
10815,48,2048.853708
10815,48,2048.926511
10815,48,2048.995331
10815,48,2049.062149
10815,48,2049.133957
-83085,168,2049.37631
10815,48,2049.445126
10815,48,2049.514939
4136,111,2049.667531
3698,110,2049.818128
10649,47,2049.891931
10815,48,2049.961747
-517959,386,2050.478364
10644,47,2050.549175
10815,48,2050.621981
10815,48,2050.691791
10815,48,2050.764599
24710,85,2050.883281
10654,47,2050.955089
10815,48,2051.023908
10815,48,2051.093723
10815,48,2051.163533
10815,48,2051.233352
10815,48,2051.307149
-245685,248,2051.640259
10815,48,2051.708082
10815,48,2051.777897
10815,48,2051.847705
10815,48,2051.918517
10815,48,2051.986335
10815,48,2052.055155
10815,48,2052.124965
10815,48,2052.194777
10815,48,2052.262596
10815,48,2052.335402
10815,48,2052.404222
10815,48,2052.476025
10815,48,2052.544842
10815,48,2052.613658
-823318,423,2053.179147
26691,80,2053.294837
10644,47,2053.361662
10815,48,2053.429479
10815,48,2053.499291
10815,48,2053.576086
10815,48,2053.645899
10815,48,2053.718709
-77543585,3568,2058.430089
25499,85,2058.558744
10649,47,2058.626566
24794,85,2058.747241
26306,73,2058.852961
10649,47,2058.927758
10815,48,2058.99758
10815,48,2059.070351
10815,48,2059.142185
24542,85,2059.262868
-3252746,767,2060.283137
10815,48,2060.355947
-1002185,448,2060.95534
-4185,48,2061.028145
-2901285,728,2061.991571
10815,48,2062.067369
25844,73,2062.171091
10649,47,2062.240905
26925,76,2062.347618
10644,47,2062.413443
10815,48,2062.483257
25411,85,2062.607926
10649,47,2062.674746
10815,48,2062.746553
10815,48,2062.816367
10815,48,2062.889172
10815,48,2062.970926
10815,48,2063.040767
10815,48,2063.108586
26771,77,2063.220291
10649,47,2063.286114
10815,48,2063.355928
-44355,114,2063.515502
25200,83,2063.636176
10649,47,2063.702997
10815,48,2063.772812
10815,48,2063.84063
10815,48,2063.911438
-485,88,2064.036108
10815,48,2064.105921
10815,48,2064.171747
10815,48,2064.243527
25823,86,2064.367222
10649,47,2064.440028
-42185,48,2064.510839
10815,48,2064.581647
10815,48,2064.648471
10815,48,2064.720284
10815,48,2064.791098
10815,48,2064.859906
26783,79,2064.972605
10644,47,2065.041423
10815,48,2065.112232
10815,48,2065.183042
1887,77,2065.293747
10649,47,2065.362563
10815,48,2065.433374
10815,48,2065.505188
25106,85,2065.624862
10649,47,2065.692681
-10403418961,40885,2120.505205
-160645,175,2120.756536
10649,47,2120.832331
10815,48,2120.904139
-485,88,2121.03679
-50085,74,2121.145498
10644,47,2121.217305
10815,48,2121.287116
10815,48,2121.358923
10815,48,2121.428737
10815,48,2121.500546
-133103,245,2121.827673
-2453277,760,2122.832985
10649,47,2122.9018
24412,86,2123.022481
-76646,73,2123.1272
10644,47,2123.195017
-321339,320,2123.622874
10654,47,2123.69169
-485,88,2123.816357
10815,48,2123.88617
45206,118,2124.051731
10664,47,2124.120543
-34727,130,2124.300064
10644,47,2124.371872
10815,48,2124.44269
10815,48,2124.513494
10815,48,2124.583307
10815,48,2124.654117
10815,48,2124.723931
10815,48,2124.792748
-83085,168,2125.023137
10815,48,2125.093943
10815,48,2125.160737
10815,48,2125.231576
10815,48,2125.301388
10815,48,2125.371199
25257,86,2125.490882
10649,47,2125.560695
25763,85,2125.676387
10649,47,2125.745202
10815,48,2125.814018
10815,48,2125.882835
10815,48,2125.952648
10815,48,2126.020467
10815,48,2126.091279
10815,48,2126.161091
10815,48,2126.22891
10815,48,2126.298724
10815,48,2126.371529
10815,48,2126.440344
-60228,205,2126.71561
10815,48,2126.787417
15014,126,2126.96594
10654,47,2127.036751
10815,48,2127.105567
-485,88,2127.230231
10815,48,2127.302042
10815,48,2127.371856
10815,48,2127.440675
-55058,165,2127.665072
-63236948,1876,2130.140457
-14812,137,2130.334938
-639756,367,2130.851557
10815,48,2130.928351
10815,48,2130.999163
10815,48,2131.068975
10815,48,2131.139787
10815,48,2131.208604
10815,48,2131.28041
10815,48,2131.349226
10815,48,2131.422035
-9028185,1248,2133.063645
-156065530,4674,2139.299979
-54443,164,2139.528373
10649,47,2139.599184
41600,118,2139.76773
10649,47,2139.839538
10815,48,2139.910349
10815,48,2139.982157
10815,48,2140.051968
41300,106,2140.205562
10649,47,2140.27537
10815,48,2140.346184
10815,48,2140.415001
10815,48,2140.491826
10815,48,2140.561639
-485,88,2140.684311
10815,48,2140.756119
10815,48,2140.82693
-4015185,848,2141.943945
10815,48,2142.015753
10815,48,2142.084567
-58135,101,2142.227188
10644,47,2142.295007
10815,48,2142.363821
10815,48,2142.431643
10815,48,2142.503451
10815,48,2142.57127
-3376354485,23288,2173.883593
-11325899120,42702,2231.24132
10649,47,2231.318116
-103635,74,2231.425822
1614,72,2231.535529
10649,47,2231.60534
10815,48,2231.67715
15489,198,2231.949424
10815,48,2232.022229
-31785,128,2232.201749
10815,48,2232.275554
25571,84,2232.393238
-44431,113,2232.554805
-4279076,875,2233.702738
10644,47,2233.772551
10815,48,2233.841372
10815,48,2233.907192
10815,48,2233.979997
-42185,48,2234.04981
25395,84,2234.169491
-4015351,847,2235.283514
-1148675,518,2235.977656
-74813,73,2236.086371
10649,47,2236.157179
-1589967,587,2236.938092
-253981,138,2237.13357
10649,47,2237.213356
10815,48,2237.28317
-49156,73,2237.386893
10649,47,2237.457703
10815,48,2237.529511
10815,48,2237.599325
10815,48,2237.668141
10815,48,2237.736958
-40383034,2536,2241.172776
-12021638,1518,2243.193376
-293800,271,2243.563387
10644,47,2243.640182
10815,48,2243.710993
10815,48,2243.78679
10815,48,2243.859596
10815,48,2243.929413
24378,85,2244.053079
10654,47,2244.122893
10815,48,2244.193703
10815,48,2244.264514
-118647,237,2244.580669
-83251,167,2244.818032
