#{"t_start": 1685742080.982526, "env_id": null}
r,l,t
11315,48,518.746444
11315,48,518.817257
11315,48,518.888433
37158,125,519.059482
34954,207,519.341789
20265,88,519.46446
11315,48,519.535272
11315,48,519.603062
11315,48,519.671415
11315,48,519.739233
11315,48,519.811445
11315,48,519.878266
9865,48,519.947089
-127383050,14888,539.826438
11149,47,539.896251
20265,88,540.026901
31937,117,540.192461
11149,47,540.26327
11315,48,540.336076
59410,224,540.646247
22754,113,540.807818
25716,84,540.926498
43243,119,541.097042
11144,47,541.160871
11315,48,541.231682
11315,48,541.298504
11315,48,541.370316
20265,88,541.491986
11315,48,541.559808
11315,48,541.627604
20265,88,541.752295
11315,48,541.82111
11315,48,541.886933
11315,48,541.960734
11315,48,542.028552
11315,48,542.099363
11315,48,542.166187
20265,88,542.290388
20265,88,542.41406
33055,125,542.590154
11149,47,542.656975
39279,154,542.868412
11149,47,542.941241
38602,125,543.11218
34244,98,543.246819
58983,179,543.492159
11149,47,543.563967
11315,48,543.633781
19236,73,543.737504
11149,47,543.802328
11315,48,543.874139
100958,216,544.166388
11149,47,544.236204
20265,88,544.356879
36655,151,544.570308
11149,47,544.642148
11315,48,544.710965
11315,48,544.780778
8465,48,544.848596
9815,48,544.919408
11315,48,544.986229
25649,85,545.104912
11149,47,545.17273
46886,187,545.426593
11149,47,545.495409
11315,48,545.566225
11315,48,545.635036
11315,48,545.699863
20265,88,545.823532
20265,88,545.947202
11315,48,546.014029
47123,163,546.232445
11154,47,546.298264
11315,48,546.369074
11315,48,546.436924
11315,48,546.505775
11315,48,546.572595
11315,48,546.640978
11315,48,546.708797
11315,48,546.77861
21933,73,546.882333
46855,165,547.108233
21730,76,547.216974
34944,207,547.49523
11315,48,547.567071
43154,120,547.7302
30908,95,547.868013
11144,47,547.935865
21737,73,548.037598
11149,47,548.107412
11315,48,548.174797
11315,48,548.243618
11315,48,548.310435
11315,48,548.379251
42883,99,548.522061
11149,47,548.587885
39665,124,548.758429
46630,182,549.00278
34994,123,549.176312
11149,47,549.240143
11315,48,549.307961
32933,107,549.458558
20099,87,549.584225
11315,48,549.650615
25606,85,549.770289
11149,47,549.836113
11315,48,549.906924
85405,161,550.123346
20279,88,550.246552
11315,48,550.316366
11315,48,550.385181
11315,48,550.452686
11315,48,550.520044
27332,79,550.628816
11144,47,550.698628
27601,193,550.96206
27049,127,551.139088
36065,248,551.473519
20265,88,551.597188
11315,48,551.668026
11315,48,551.733853
85473,180,551.980194
11164,47,552.053033
11315,48,552.123844
11315,48,552.191662
26043,85,552.314335
11149,47,552.381162
11315,48,552.455494
11315,48,552.521317
38769,125,552.698947
11149,47,552.768761
11315,48,552.836113
11315,48,552.902944
11315,48,552.972756
62094,233,553.309416
31821,94,553.444088
11149,47,553.513901
27132,113,553.667491
25949,83,553.786171
40697,204,554.062903
46976,165,554.2893
11315,48,554.359112
11315,48,554.430919
11315,48,554.49774
20265,88,554.620413
11315,48,554.687234
11315,48,554.758073
11315,48,554.824896
7415,48,554.895705
20265,88,555.018377
10065,48,555.089189
20265,88,555.213855
11315,48,555.283668
11315,48,555.351026
11315,48,555.419876
11315,48,555.486691
11315,48,555.557502
53670,141,555.747027
7244,47,555.813848
11315,48,555.882664
35115,208,556.157931
41983,113,556.317506
11144,47,556.388312
11315,48,556.457129
11315,48,556.52398
11315,48,556.593825
11315,48,556.663639
11315,48,556.73445
11315,48,556.800275
27080,76,556.907019
11144,47,556.974838
11315,48,557.042657
11315,48,557.114465
11315,48,557.179826
17715,88,557.303496
16587,73,557.405225
11149,47,557.475037
11315,48,557.541859
20265,88,557.669519
11315,48,557.735342
51765,165,557.961738
7415,48,558.030585
37720,165,558.25558
11149,47,558.325393
11315,48,558.397203
11315,48,558.464026
42138,121,558.632
11144,47,558.701787
11315,48,558.773127
11315,48,558.840577
11315,48,558.91136
11315,48,558.97824
11315,48,559.046059
11315,48,559.112912
11315,48,559.182725
11315,48,559.25553
65117,127,559.506022
28036,94,559.647683
11144,47,559.719055
13915,74,559.830759
20094,87,559.956985
11315,48,560.031785
45803,102,560.197876
11149,47,560.265695
11315,48,560.335509
37903,106,560.486136
11144,47,560.557674
11315,48,560.629149
11315,48,560.698962
11315,48,560.769779
11315,48,560.843967
9865,48,560.912783
11315,48,560.983601
42179,245,561.307959
69342,283,561.708883
42130,111,561.852537
11144,47,561.913374
25867,85,562.025138
11149,47,562.087509
95594,208,562.354317
32593,125,562.519383
11149,47,562.577256
42316,119,562.734331
85848,467,563.346361
11149,47,563.409199
27215,128,563.575322
11315,48,563.64015
11315,48,563.702981
11315,48,563.767809
38999,126,563.952319
11315,48,564.016211
11315,48,564.079606
11315,48,564.142436
11315,48,564.207265
68500,284,564.581328
11154,47,564.643605
11315,48,564.707792
11315,48,564.768656
11315,48,564.842836
27345,75,564.943566
22759,113,565.100118
11164,47,565.168444
8465,48,565.257712
11315,48,565.330094
16815,88,565.447776
11315,48,565.51261
11315,48,565.575442
11315,48,565.639264
11315,48,565.702127
19236,73,565.796895
11149,47,565.864253
11315,48,565.933547
11315,48,565.999398
63030,378,566.49927
342596,508,567.26526
11149,47,567.343532
27215,128,567.523834
11315,48,567.591651
11315,48,567.662463
11315,48,567.732304
11315,48,567.804164
11315,48,567.877995
11315,48,567.9508
11315,48,568.024614
11315,48,568.094419
20265,88,568.218086
11315,48,568.287603
11315,48,568.358413
11315,48,568.435241
27165,154,568.653816
27044,127,568.844309
49577,166,569.092674
11315,48,569.164484
11315,48,569.239285
11315,48,569.315079
64744,246,569.637443
43509,149,569.849336
11149,47,569.922142
11315,48,570.002967
62518,426,570.564899
11149,47,570.637736
20265,88,570.770381
11315,48,570.841251
11315,48,570.915562
70403,286,571.303612
42800,114,571.464247
11149,47,571.539046
11315,48,571.613444
11315,48,571.69326
11315,48,571.766501
11315,48,571.848376
11315,48,571.926352
25192,87,572.058039
11154,47,572.124837
11315,48,572.195746
11315,48,572.264695
56550,163,572.483705
8394,47,572.554486
11315,48,572.626323
11315,48,572.697105
11315,48,572.768972
19285,73,572.879734
11149,47,572.950574
39431,98,573.090372
31994,167,573.307791
11315,48,573.378601
11315,48,573.449412
11315,48,573.520259
27215,128,573.695819
42725,118,573.863785
11149,47,573.939582
11315,48,574.013385
20265,88,574.146102
11315,48,574.224427
18595,73,574.342233
9699,47,574.414104
11315,48,574.487941
11315,48,574.566792
27215,128,574.74619
24837,85,574.864904
11154,47,574.938682
16965,88,575.065374
