#{"t_start": 1685731503.1320486, "env_id": null}
r,l,t
39468,112,1378.64723
73329,233,1380.897245
20279,88,1381.037842
154883,270,1381.427833
20099,87,1381.56147
20265,88,1381.695085
11315,48,1381.769885
20265,88,1381.901563
76103,233,1382.260604
30623,152,1382.496967
59889,137,1382.711369
56304,153,1382.94976
27064,127,1383.153216
11315,48,1383.234
35115,208,1383.553147
137959,271,1385.847019
16421,72,1385.962711
11149,47,1386.035513
43380,114,1386.208025
26593,74,1386.325739
11149,47,1386.404529
24960,85,1386.53216
39769,235,1386.876239
25944,83,1387.005921
31999,167,1387.259216
35115,208,1387.577395
37320,125,1387.770882
47468,203,1388.079053
43310,112,1388.26057
27049,127,1388.475995
-276521217,21507,1441.528223
-44306,952,1442.891507
31999,167,1443.156336
35115,208,1443.474995
27215,128,1445.541478
-421595618,26715,1511.017305
25526,84,1511.15092
20099,87,1511.287554
42245,166,1511.538452
48434,183,1511.823692
27049,127,1512.022748
32651,176,1512.297017
11149,47,1512.37381
62899,152,1512.617161
25526,84,1512.753768
88371,267,1513.196152
11144,47,1513.274969
11315,48,1513.358745
25895,84,1513.503359
40096,238,1513.910248
11149,47,1515.881571
23426,640,1516.808231
11315,48,1516.889017
45982,107,1517.064667
23191,83,1517.199279
20099,87,1517.337578
11315,48,1517.427338
11315,48,1517.513086
20265,88,1517.665677
20265,88,1517.821262
90855,263,1518.235215
96131,186,1518.541397
11149,47,1518.623178
54859,166,1518.891464
21564,75,1519.024625
96078,235,1521.270622
11149,47,1521.351403
11315,48,1521.429169
20265,88,1521.577772
11315,48,1521.657591
27215,128,1521.869359
25939,84,1522.006991
20099,87,1522.154107
27247,75,1522.27581
11149,47,1522.353605
84846,275,1522.797922
27044,127,1523.017337
11315,48,1523.102106
37757,126,1523.313544
31732,121,1523.513574
37036,107,1523.705064
65425,283,1524.157552
27054,127,1524.378989
21730,76,1526.465994
56505,232,1526.825626
27049,127,1527.02706
11315,48,1527.104851
94941,225,1527.444971
36065,248,1527.833931
40722,165,1528.09175
37680,196,1528.402507
72375,285,1528.868268
33143,125,1529.070729
11149,47,1529.147523
33687,193,1529.473222
20099,87,1529.615847
33285,126,1531.727564
25440,84,1531.860181
27049,127,1532.056656
67975,614,1532.961771
11149,47,1533.042556
57994,160,1533.30286
31999,167,1533.573728
76754,184,1533.863953
26764,367,1534.439418
59311,232,1536.715926
43060,224,1537.059008
34949,207,1537.370177
11315,48,1537.449964
33177,124,1537.647436
32801,124,1537.86286
34535,396,1538.47875
23949,113,1538.687221
55907,157,1538.955477
20099,87,1539.108096
38769,125,1539.319565
27298,76,1539.455201
11149,47,1539.536021
238703,769,1542.606884
38033,164,1542.862229
-376567,1155,1544.664077
62528,198,1544.984222
31999,167,1547.162372
68086,326,1547.678025
57549,157,1547.922991
11149,47,1547.995794
-37657,605,1548.894396
75606,210,1549.232525
11149,47,1549.316276
32165,168,1549.598553
20265,88,1549.745161
20265,88,1549.895822
64026,285,1552.241521
34778,112,1552.420043
26749,367,1553.012057
109095,220,1553.356138
59170,151,1553.606469
55602,184,1553.907691
11149,47,1553.989445
202117,339,1554.542965
58164,282,1555.02069
31960,125,1555.240103
71859,359,1557.724494
27215,128,1557.925953
11315,48,1558.004774
29044,113,1558.183297
39687,239,1558.54134
11144,47,1558.61614
77459,227,1558.97615
50969,198,1559.288344
11149,47,1559.366138
46567,206,1559.693264
21549,287,1560.171016
27215,128,1560.39046
78382,401,1562.924284
24876,84,1563.054907
38104,153,1563.294704
39912,158,1563.545063
34844,287,1563.99583
11315,48,1564.073704
11315,48,1564.162437
11315,48,1564.246213
32165,168,1564.522475
85899,219,1564.868667
-4537961,3084,1573.250558
55552,204,1573.564749
40109,164,1573.821036
11315,48,1573.902845
11315,48,1573.977646
27034,113,1574.168109
27049,127,1574.390572
20265,88,1574.548154
24919,85,1574.693762
40034,106,1574.877272
72233,184,1575.179465
37808,124,1575.394864
55855,141,1575.633256
31994,167,1577.834372
25800,86,1577.975003
31999,167,1578.231311
21474,74,1578.350993
75842,358,1578.907539
20099,87,1579.048135
32165,168,1579.305447
62199,486,1580.058541
25714,86,1580.205715
81420,345,1580.764253
70846,180,1582.945429
27059,127,1583.155869
25757,86,1583.293499
38249,163,1583.546793
11149,47,1583.617604
36065,248,1584.002605
41577,206,1584.316765
47884,159,1584.566133
41799,94,1584.722713
19114,72,1584.848348
51743,521,1585.649814
27215,128,1585.867233
39189,125,1586.086647
-5733975,3701,1595.430676
25983,84,1595.579252
11149,47,1595.677021
45744,273,1596.119866
36502,144,1598.253146
63003,245,1598.634123
51144,205,1598.964776
20104,87,1599.10537
38270,125,1599.299882
38776,136,1599.519297
20099,87,1599.66491
40093,120,1599.864377
58239,139,1600.114755
48049,162,1600.38919
24792,85,1600.53976
34954,207,1600.885835
11315,48,1600.96964
44311,164,1601.262892
34949,207,1603.523453
20265,88,1603.667069
36065,248,1604.048616
27215,128,1604.255059
43756,114,1604.43315
13180,591,1605.348749
92227,355,1605.906258
20099,87,1606.054861
11315,48,1606.139637
53827,186,1606.437838
39979,126,1606.657251
38573,147,1608.836257
27044,127,1609.043209
40260,205,1609.390309
83055,278,1609.822128
97899,212,1610.133299
59062,159,1610.368671
11315,48,1610.448458
76195,235,1610.832433
25071,565,1611.697752
42703,121,1613.806025
-409222,1197,1615.631749
34847,115,1615.827227
31799,327,1616.347866
-293864,1477,1620.508181
95248,259,1620.914124
11149,47,1620.995905
11315,48,1621.079681
37213,113,1621.264188
31909,152,1621.523503
27049,77,1621.648134
20099,87,1621.790782
32165,168,1622.066048
51091,522,1624.718957
35115,208,1625.028102
32165,168,1625.289405
20265,88,1625.425073
49921,206,1625.732221
71772,272,1626.158111
29955,106,1626.328655
11144,47,1626.406447
65308,151,1626.658745
39023,124,1626.863227
31999,167,1629.019464
109456,217,1629.340605
34949,207,1629.64579
20265,88,1629.785418
49965,205,1630.103539
11315,48,1630.18136
24960,85,1630.314974
38944,124,1630.517461
61480,243,1630.893428
53444,159,1631.143758
25543,85,1631.292363
11149,47,1631.370155
52320,205,1631.684342
58370,205,1632.00349
16765,74,1632.128156
80365,232,1634.371135
523773,873,1635.679638
20099,87,1635.818295
11315,48,1635.898082
11315,48,1635.978838
20265,88,1636.12348
11315,48,1636.201272
75990,184,1636.492494
20094,87,1636.647053
11315,48,1636.72986
142574,631,1639.569271
37966,106,1639.74677
60309,157,1639.982169
115517,221,1640.3073
21548,76,1640.424985
26744,367,1640.986457
25257,113,1641.170991
58025,128,1641.376442
20094,87,1641.520058
11315,48,1641.598848
48236,151,1641.835217
27044,127,1642.044629
11315,48,1642.126438
11315,48,1642.207222
20265,88,1642.350836
34944,113,1644.405348
11149,47,1644.481117
36871,126,1644.669614
11154,47,1644.742419
27164,77,1644.858138
46869,141,1645.069573
11144,47,1645.146341
50250,121,1645.330875
54199,203,1645.633068
25701,84,1645.762721
33855,105,1645.923298
20099,87,1646.057904
35115,208,1646.382066
18579,74,1646.501719
79539,226,1646.862783
11144,47,1646.959527
45452,119,1647.155018
11159,47,1647.238794
11315,48,1647.327556
42037,120,1649.40975
11144,47,1649.483552
35115,208,1649.819626
55637,326,1650.302682
40451,165,1650.556038
65578,361,1651.138075
11315,48,1651.220826
27215,128,1651.448218
55817,186,1651.737473
26570,72,1651.856155
11149,47,1651.942923
57334,205,1652.266627
129470,374,1654.732883
11149,47,1654.811701
19865,408,1655.425064
57798,206,1655.742722
85781,269,1656.148676
16750,485,1656.904627
11315,48,1656.98592
180145,391,1657.617825
20099,87,1659.651956
11315,48,1659.729312
48839,166,1659.986625
63925,149,1660.208595
39773,203,1660.522768
36887,165,1660.779088
64489,285,1661.206537
11315,48,1661.287883
25252,85,1661.430502
56324,179,1661.723719
32816,124,1661.924155
56692,227,1662.289212
78833,204,1662.616338
11149,47,1662.713049
11315,48,1662.791868
11315,48,1664.764225
20265,88,1664.915795
20265,88,1665.053427
11315,48,1665.128227
-9127,702,1666.173992
25740,84,1666.31459
27049,127,1666.522063
11315,48,1666.605895
59571,191,1666.916066
11149,47,1667.006823
25735,85,1667.150441
49059,244,1667.544932
11315,48,1667.627682
11315,48,1667.709465
93284,333,1670.126037
20099,87,1670.263703
51935,153,1670.501068
11149,47,1670.57188
41079,205,1670.890018
20676,124,1671.081534
20099,87,1671.228115
11315,48,1671.314912
84792,194,1671.618072
11149,47,1671.699858
11315,48,1671.77765
72509,334,1672.292645
94641,425,1672.965877
20099,87,1673.111488
44859,158,1675.281286
11144,47,1675.35412
25823,85,1675.493719
77337,240,1675.872214
20094,87,1676.016857
29633,113,1676.194381
85612,261,1676.603866
19259,73,1676.739505
38001,125,1676.949748
11154,47,1677.030532
11315,48,1677.105361
32165,168,1677.38011
35115,208,1677.71625
11315,48,1677.816975
11315,48,1677.895764
10815,448,1680.482549
105485,299,1680.941896
20094,87,1681.090523
25322,86,1681.235112
11154,47,1681.317918
26878,97,1681.479458
90289,195,1681.792191
114337,354,1682.359677
11149,47,1682.444451
24221,618,1683.47427
34507,119,1685.656548
24753,84,1685.803907
78640,176,1686.110088
127369,298,1686.568864
11149,47,1686.651177
20265,88,1686.811776
34129,114,1686.995258
27049,127,1687.188769
29312,117,1687.375243
24794,73,1687.491958
-23969,645,1688.456492
11315,48,1688.542263
56213,325,1691.205219
20099,87,1691.362769
32165,168,1691.656496
67057,284,1692.094357
11149,47,1692.167164
64686,519,1692.923176
32977,638,1693.862542
20099,87,1694.015135
11315,48,1694.112906
67278,437,1696.645138
11149,47,1696.720913
11315,48,1696.798734
73615,298,1697.243568
20094,87,1697.379207
16587,73,1697.491966
35899,247,1697.863967
72095,286,1698.310806
55627,171,1698.577098
27049,127,1698.783683
51170,166,1699.047009
44736,151,1701.198293
34143,193,1701.500496
51958,191,1701.795735
20094,87,1701.939352
51640,165,1702.20165
11315,48,1702.28839
47881,186,1702.657439
20099,87,1702.795037
44205,165,1703.042406
34303,107,1703.209959
31999,167,1703.471233
43777,105,1703.642803
11149,47,1703.716577
11315,48,1703.789414
20265,88,1703.928012
20265,88,1704.061683
27215,128,1704.25813
24845,154,1706.438459
11315,48,1706.511265
33375,99,1706.658447
11149,47,1706.731796
404443,868,1707.966276
24960,85,1708.0969
21408,84,1708.230569
35599,192,1708.518773
27049,127,1708.719268
75220,182,1709.0075
33049,105,1709.174052
77574,179,1711.330262
27049,127,1711.527763
43866,112,1711.707255
31994,167,1711.964595
58768,188,1712.280367
26744,367,1712.842864
20265,88,1712.98346
46269,354,1713.511052
83634,193,1713.815263
20114,87,1713.955893
101881,399,1716.468176
11149,47,1716.554944
28851,362,1717.082534
27215,128,1717.276986
11315,48,1717.35381
11315,48,1717.431602
30216,113,1717.613114
57363,431,1718.284953
42310,165,1718.540269
11315,48,1718.621025
11315,48,1718.718792
37033,126,1718.918792
47440,205,1719.235945
32165,168,1719.500267
27215,128,1721.578904
11315,48,1721.655729
33370,405,1722.260143
11315,48,1722.335014
194855,466,1723.044652
20099,87,1723.190264
24953,86,1723.330917
24650,76,1723.457578
43624,98,1723.615163
27049,127,1723.821605
35115,208,1724.154199
86545,249,1724.535685
85169,222,1726.783308
25101,84,1726.91695
-2304800,2468,1732.537503
34944,207,1732.847704
33875,234,1733.188793
11164,47,1733.263592
39581,124,1733.450067
11149,47,1733.524894
11315,48,1733.60269
18694,73,1733.719374
141414,305,1734.197097
60353,125,1734.393544
51634,154,1734.635925
42393,118,1736.710381
24794,73,1736.821085
11144,47,1736.893891
20265,88,1737.024542
20265,88,1737.164169
20265,88,1737.295816
21933,73,1737.408488
70020,286,1737.8264
35115,208,1738.149507
11315,48,1738.240292
150986,454,1738.934438
21924,192,1739.244609
38353,124,1739.445046
11149,47,1739.518876
20265,88,1739.660498
42703,121,1741.729967
53171,704,1742.74725
21413,75,1742.861943
76544,202,1743.158151
57293,441,1743.835315
31799,327,1744.329028
37921,126,1744.527491
51450,167,1746.691708
42964,120,1746.881174
60893,320,1747.339949
20099,87,1747.474622
27215,128,1747.671091
77960,179,1747.950318
44490,300,1748.396153
20094,87,1748.53276
20265,88,1748.672415
20265,88,1748.81304
25606,85,1748.966629
11149,47,1749.047413
11315,48,1749.123183
24286,73,1749.244885
86361,192,1749.570986
11149,47,1749.649775
97551,309,1752.084966
79039,158,1752.313355
33360,115,1752.485866
74259,322,1752.956636
35167,152,1753.182034
139987,323,1753.663747
34944,207,1753.978878
56409,139,1754.189343
27044,127,1754.388782
11315,48,1754.461615
11315,48,1754.541374
11315,48,1754.620163
55495,160,1756.743518
48280,157,1756.979858
162837,444,1757.620172
34949,207,1757.933337
11315,48,1758.011101
27215,128,1758.209572
11315,48,1758.288389
11315,48,1758.365183
27215,128,1758.560661
11315,48,1758.640447
34436,113,1758.815979
26721,76,1758.944635
42333,118,1759.139119
11144,47,1759.217905
80138,183,1759.503141
11149,47,1759.580934
108374,214,1761.816526
109762,397,1762.40053
65078,233,1762.743211
32014,167,1763.010391
25076,86,1763.188915
37731,164,1763.479278
31999,167,1763.752053
93269,976,1767.063203
71378,261,1767.442193
68039,284,1767.88501
20265,88,1768.027657
38885,125,1768.221139
36065,248,1768.589187
11315,48,1768.675927
20265,88,1768.820599
39413,124,1769.013591
59325,181,1769.290821
11149,47,1769.367645
71209,189,1769.660864
11149,47,1769.740622
27215,128,1769.970037
11315,48,1771.991537
32165,168,1772.243396
27367,77,1772.36507
20099,87,1772.498713
19236,73,1772.619391
11149,47,1772.693194
77616,198,1773.014878
33037,127,1773.211353
53401,148,1773.434236
24749,167,1773.686077
67800,262,1774.091992
11144,47,1774.173798
27215,128,1774.378227
27215,128,1774.574438
11315,48,1774.649238
11315,48,1774.734012
81594,384,1777.250347
11149,47,1777.324122
-51103,768,1778.461204
20094,87,1778.600802
20265,88,1778.742451
25406,86,1778.886068
19154,76,1779.016691
76258,218,1779.356374
41749,244,1779.752383
35899,247,1780.140892
20265,88,1782.212415
111569,338,1782.750976
11164,47,1782.829764
29976,113,1783.010284
11149,47,1783.086116
20265,88,1783.223742
19215,74,1783.347384
40091,156,1783.647581
23952,84,1783.783816
25833,84,1783.915465
4556,641,1784.878708
24918,84,1785.01335
20104,87,1785.156939
24437,77,1785.276647
34849,287,1787.672218
11315,48,1787.749039
22314,86,1787.881656
27049,127,1788.077163
43756,114,1788.25865
43737,187,1788.544912
11144,47,1788.617724
-479153,1340,1792.636977
51226,137,1792.843399
20114,87,1792.980062
20265,88,1793.114701
27215,128,1793.306189
20265,88,1793.443822
58205,234,1793.830761
11164,47,1793.913566
11315,48,1793.992356
35115,114,1794.172846
279732,641,1795.140287
20099,87,1795.280912
59168,153,1795.520273
-92733,1064,1798.962075
9699,47,1799.056825
20265,88,1799.193429
11315,48,1799.271222
11315,48,1799.349014
25955,85,1799.488639
11149,47,1799.565463
11315,48,1799.642229
24341,77,1799.766896
20099,87,1799.904556
42096,118,1800.087068
24933,84,1800.234647
11154,47,1800.314461
11315,48,1800.391256
25532,86,1800.532877
11154,47,1800.609645
38151,164,1802.752917
55336,156,1802.98729
39596,99,1803.13689
172995,744,1804.215009
11144,47,1804.290806
11315,48,1804.368627
20265,88,1804.515235
20265,88,1804.659848
21647,95,1804.810446
25784,84,1804.943092
8399,47,1805.021854
42484,119,1805.214373
11149,47,1805.292131
21933,73,1805.411811
25613,84,1805.551465
130197,474,1808.160494
11149,47,1808.232304
66086,199,1808.524522
11164,47,1808.597298
27640,78,1808.722964
21559,75,1808.844665
11144,47,1808.916474
11315,48,1808.994268
70773,202,1809.298426
41007,111,1809.473984
24168,94,1809.623584
25976,85,1809.758224
11149,47,1809.836986
58967,154,1810.084352
25101,84,1810.218992
11154,47,1810.295788
11315,48,1810.373581
11315,48,1810.449377
11315,48,1810.528167
20265,88,1810.66976
11315,48,1810.747581
38270,125,1812.821041
11149,47,1812.893845
25356,107,1813.055385
26894,94,1813.199029
56741,141,1813.408469
11144,47,1813.484267
9965,48,1813.556047
25955,85,1813.697695
45957,114,1813.888187
37281,164,1814.132535
25838,84,1814.272135
25817,83,1814.402785
33759,110,1814.574326
11144,47,1814.652118
11315,48,1814.727916
11315,48,1814.805707
24437,77,1814.930403
25526,84,1815.062051
27049,127,1815.259495
18715,88,1815.407129
16539,95,1815.563682
20094,87,1815.703337
24960,85,1815.842936
25866,83,1815.975581
20099,87,1817.993227
11315,48,1818.069986
27215,128,1818.259478
11315,48,1818.333309
69941,239,1818.688363
114752,274,1819.087295
20265,88,1819.224926
53147,150,1819.452318
11149,47,1819.53507
37728,125,1819.739551
11154,47,1819.812357
20265,88,1819.951983
26115,84,1820.087594
11149,47,1820.164389
11315,48,1820.239189
27805,114,1820.421728
20114,87,1820.565345
46283,113,1820.754839
27044,127,1820.954305
35887,147,1823.057684
20094,87,1823.188307
26027,84,1823.313001
11149,47,1823.384781
24878,85,1823.511443
20104,87,1823.644089
20265,88,1823.778758
25851,84,1823.907386
11149,47,1823.982214
11315,48,1824.057019
36871,126,1824.239526
11154,47,1824.308342
32165,168,1824.558645
20265,88,1824.692319
21812,77,1824.810971
11144,47,1824.887767
20265,88,1825.032379
11315,48,1825.112166
64871,482,1825.836259
20099,87,1825.98284
20265,88,1828.009451
51510,205,1828.310646
35904,247,1828.671655
91371,188,1828.946918
-5181108,3425,1835.885404
49459,147,1838.125584
25364,77,1838.243268
98128,339,1838.810724
11149,47,1838.888551
-18248456,5977,1852.973476
39239,285,1853.408817
11315,48,1853.484617
36908,103,1853.67665
25215,104,1853.833859
11149,47,1853.916637
42794,119,1854.115137
21597,76,1854.231796
11144,47,1854.30064
11315,48,1854.373418
20265,88,1854.50706
11315,48,1854.581011
11315,48,1854.663788
37935,165,1854.934068
36346,110,1855.109597
11144,47,1855.19135
11315,48,1855.268173
11315,48,1855.344968
11315,48,1855.420767
20265,88,1857.499812
99101,359,1858.031959
11149,47,1858.106759
20265,88,1858.248352
35115,208,1858.574508
32165,168,1858.829364
42649,118,1859.013902
11149,47,1859.091668
44766,365,1859.664248
32641,125,1859.863709
34696,113,1860.04719
11149,47,1860.121991
25867,85,1860.261619
11149,47,1860.339441
43619,165,1860.626673
20099,87,1862.676001
-11451,875,1864.022931
20099,87,1864.171533
11315,48,1864.250352
39925,125,1864.46378
11315,48,1864.548554
11315,48,1864.632995
20265,88,1864.787554
22909,354,1865.360051
11315,48,1865.439838
48187,158,1865.694675
109979,634,1868.582566
20099,87,1868.725186
32165,168,1868.997112
11315,48,1869.0759
41731,147,1869.305284
93428,265,1869.735136
25773,83,1869.874736
57669,205,1870.228817
20265,88,1870.375396
11315,48,1870.454213
77831,186,1870.769941
25949,83,1870.91256
11149,47,1870.992319
21730,76,1871.123585
37915,125,1873.255461
24837,85,1873.385677
20104,87,1873.529296
11315,48,1873.605092
9815,48,1873.685875
25983,84,1873.813451
20099,87,1873.949089
20265,88,1874.084754
34583,113,1874.263248
67397,180,1874.542578
11164,47,1874.623334
34291,117,1874.811894
11149,47,1874.888684
-58332780,9918,1899.162927
128595,286,1899.59674
11144,47,1899.672537
27215,128,1899.876022
11315,48,1899.956806
31986,113,1900.142282
11149,47,1900.219104
27215,128,1900.421564
25779,85,1900.55817
20099,87,1900.703809
25757,86,1900.842438
11149,47,1900.921228
11315,48,1901.004008
20265,88,1901.147595
60167,231,1903.37265
11149,47,1903.445483
67994,200,1903.741663
11329,48,1903.818485
11315,48,1903.89528
11315,48,1903.968088
11315,48,1904.043883
38199,165,1904.295184
134546,326,1904.794849
36889,113,1904.975394
179835,492,1905.726387
57668,361,1908.167864
16587,73,1908.281559
16649,73,1908.394258
20094,87,1908.524882
22212,74,1908.636611
27049,127,1908.829096
25606,85,1908.960744
20099,87,1909.093391
34384,108,1909.255956
34944,207,1909.560114
11315,48,1909.638932
20265,88,1909.779556
32165,168,1910.046814
11315,48,1910.124606
11315,48,1910.200431
26071,84,1910.334074
20099,87,1910.475668
11315,48,1910.553488
72046,278,1911.008276
20094,87,1911.152859
25210,85,1913.167504
20104,87,1913.302143
32165,168,1913.551476
11315,48,1913.628273
47442,142,1913.836686
11144,47,1913.910517
20265,88,1914.046161
56071,226,1914.37824
11149,47,1914.451045
11315,48,1914.524875
31095,139,1914.746283
11149,47,1914.824047
57508,172,1915.096347
26492,74,1915.218023
38353,124,1915.410508
11149,47,1915.487275
20265,88,1915.62693
-4310,836,1918.759532
20099,87,1918.892176
11315,48,1918.968999
11315,48,1919.040807
109156,293,1919.483624
56225,157,1919.731933
20099,87,1919.870589
25867,85,1920.008224
20099,87,1920.148819
20265,88,1920.289473
27215,128,1920.491901
54293,160,1920.751237
11149,47,1920.831993
63098,181,1921.113269
11149,47,1921.193056
110164,398,1923.675421
62024,249,1924.044437
52299,282,1924.456335
20099,87,1924.590948
20265,88,1924.723621
11315,48,1924.80241
27215,128,1925.014843
88199,314,1925.48758
141378,330,1925.999183
20099,87,1926.142828
50903,155,1928.269149
45293,120,1928.452656
34944,207,1928.762798
50035,165,1929.009168
36065,248,1929.37519
27215,128,1929.571637
27215,128,1929.762156
11315,48,1929.837961
11315,48,1929.91076
37839,126,1930.10923
-54722,760,1931.264114
69137,283,1933.575965
16549,73,1933.68767
117155,332,1934.179326
24349,73,1934.293021
34844,287,1934.731876
20265,88,1934.876461
37705,108,1935.046008
39721,156,1935.290384
11149,47,1935.364159
110290,270,1935.809012
11164,47,1935.881817
11315,48,1935.961604
40132,159,1936.212933
20094,87,1936.353556
24965,74,1938.359198
26742,107,1938.525752
20099,87,1938.660392
27215,128,1938.856868
127613,288,1939.284724
20114,87,1939.418366
11315,48,1939.493167
11315,48,1939.566969
11315,48,1939.638778
11315,48,1939.713578
-599722,1236,1943.462627
32159,124,1943.649123
11154,47,1943.720901
26115,84,1943.850582
34949,207,1944.155738
11315,48,1944.230566
42851,120,1944.41607
34949,207,1944.721263
11315,48,1944.794034
20265,88,1944.927704
15491,679,1945.954957
11149,47,1946.033747
20265,88,1946.17933
20265,88,1946.323944
29633,113,1948.385463
34949,207,1948.70159
81809,297,1949.136459
66048,226,1949.473527
37113,164,1949.731862
65704,149,1949.965213
48424,153,1950.203604
11164,47,1950.281396
121468,247,1950.657395
31999,167,1950.928667
43569,194,1951.230831
20099,87,1951.377439
84869,222,1953.591551
30924,147,1953.811964
11144,47,1953.886762
59605,204,1954.189951
27099,153,1954.416318
20094,87,1954.546997
11315,48,1954.622795
27215,128,1954.812288
56550,176,1955.087526
25905,83,1955.224188
105372,252,1955.608161
11329,48,1955.689916
54207,245,1956.070925
11149,47,1956.149715
11315,48,1956.235492
11315,48,1956.316269
117634,292,1958.636042
41567,283,1959.050959
25795,152,1959.284338
11149,47,1959.357116
35115,208,1959.682246
11315,48,1959.762068
43228,120,1959.955547
39203,125,1960.158003
11149,47,1960.233773
26965,74,1960.353481
90451,237,1960.732473
38803,124,1960.934927
20265,88,1961.082536
32620,125,1961.28297
25569,84,1961.420629
16152,94,1961.574219
7094,47,1963.535976
59608,134,1963.739433
27044,127,1963.938902
27215,128,1964.134378
11315,48,1964.209178
51525,167,1964.457486
27049,127,1964.650996
27215,128,1964.851459
11315,48,1964.935244
25210,85,1965.06888
37514,125,1965.264358
11315,48,1965.344144
45835,153,1965.584502
11149,47,1965.661298
11315,48,1965.741084
20265,88,1965.881708
11315,48,1965.961494
42121,119,1966.149963
24794,73,1966.272636
26657,78,1966.398327
20099,87,1966.536958
19236,73,1966.659601
47227,194,1968.824843
42798,119,1969.00536
25098,85,1969.135015
155506,1001,1970.590128
63110,197,1970.898303
172130,249,1971.28527
123167,290,1973.621026
46730,200,1973.919229
67729,186,1974.20247
27049,127,1974.397949
11315,48,1974.473719
35115,208,1974.794861
11315,48,1974.875673
-85485,688,1975.899937
25823,85,1976.039535
20099,87,1976.181157
11315,48,1976.256955
20265,88,1976.398603
11315,48,1976.477393
32165,168,1978.61967
25233,87,1978.756305
32004,167,1979.005608
11315,48,1979.082405
60574,144,1979.295864
27044,127,1979.486324
41960,438,1980.139606
20099,87,1980.279235
42815,120,1980.467703
-1423,782,1981.646576
61439,191,1983.803818
20094,87,1983.937459
16765,74,1984.061128
24830,84,1984.187788
6554,518,1984.931807
20094,87,1985.06445
43536,165,1985.325747
20099,87,1985.472327
69059,323,1985.963044
11149,47,1986.040839
64450,155,1986.283161
31999,167,1986.557427
41433,204,1988.74162
29899,112,1988.909178
30324,95,1989.054783
11144,47,1989.126591
11315,48,1989.199368
30065,154,1989.425788
11144,47,1989.500563
24797,75,1989.618249
24319,76,1989.73696
11149,47,1989.817715
11315,48,1989.892544
29626,606,1990.791114
50379,165,1991.048426
20099,87,1991.188082
11315,48,1991.266871
48654,165,1991.52917
11154,47,1991.607931
82938,400,1994.077333
32268,125,1994.262836
67316,177,1994.521177
20094,87,1994.65382
86262,169,1994.900162
33550,114,1995.080651
35899,247,1995.458669
29375,154,1995.700027
27215,128,1995.89747
38418,126,1996.094969
11315,48,1996.180742
137898,694,1999.088969
52575,187,1999.3662
27049,127,1999.561707
39024,413,2000.164094
75040,255,2000.557018
19119,72,2000.676697
43590,113,2000.867188
58021,285,2001.309007
16587,73,2001.429713
13799,73,2001.55039
51237,155,2003.673721
20114,87,2003.805365
64721,153,2004.031733
11164,47,2004.105535
40247,111,2004.2681
31999,167,2004.513472
11315,48,2004.588272
37453,146,2004.81065
11144,47,2004.888442
11315,48,2004.962273
21786,73,2005.080956
57984,180,2005.355223
50444,180,2005.631484
26668,76,2005.75416
72271,183,2006.037399
45306,131,2006.242824
42914,114,2006.421374
40039,125,2006.618846
52128,215,2008.824953
42730,115,2008.997487
11149,47,2009.070267
11315,48,2009.145095
60874,511,2009.893096
41343,205,2010.20723
45769,115,2010.386777
52735,205,2010.696949
46399,97,2010.853532
11149,47,2010.933317
51640,165,2011.189631
11315,48,2011.274378
32165,168,2011.540693
17063,275,2013.846534
11149,47,2013.921333
27215,128,2014.111822
48619,158,2014.344174
11149,47,2014.417977
90878,229,2014.769066
49921,145,2014.983493
20099,87,2015.117134
-1671,682,2016.1414
20265,88,2016.290001
35115,208,2016.619123
11315,48,2016.710877
11315,48,2016.792658
11315,48,2018.737462
47795,206,2019.042644
37646,125,2019.230118
61298,242,2019.583201
39036,128,2019.776682
11144,47,2019.849489
32165,168,2020.109794
11315,48,2020.186592
32165,168,2020.443874
24919,85,2020.577544
27054,127,2020.776014
186531,485,2021.51504
27064,127,2021.717498
21982,73,2023.725133
11149,47,2023.796941
88237,383,2024.363427
55627,234,2024.723437
57164,201,2025.015657
20099,87,2025.150297
20265,88,2025.291917
20265,88,2025.430575
11315,48,2025.507371
49008,166,2025.764683
91971,333,2026.272298
27299,73,2026.397991
31794,327,2028.774639
136281,253,2029.142655
54057,159,2029.38102
42485,120,2029.569518
48037,149,2029.792921
18413,73,2029.910604
32449,113,2030.088129
24028,84,2030.223767
111033,345,2030.745373
11149,47,2030.823165
28460,189,2031.112365
38260,115,2031.293907
11149,47,2031.373667
27215,128,2031.575129
51800,140,2031.795569
38770,107,2033.835116
27441,79,2033.95879
61110,444,2034.609048
31889,117,2034.787576
20099,87,2034.924205
33089,124,2035.116693
27425,77,2035.23734
11144,47,2035.312142
42149,109,2035.480718
20094,87,2035.623337
61831,244,2035.992352
11315,48,2036.073108
36065,248,2036.457082
20265,88,2036.599728
27215,128,2036.802158
31631,175,2038.953438
34944,207,2039.25962
138149,311,2039.712413
20265,88,2039.844031
20265,88,2039.977673
21691,76,2040.092394
31999,167,2040.346687
-235,488,2041.078759
11315,48,2041.157548
71437,406,2041.784843
146052,395,2044.242278
65264,284,2044.661185
20265,88,2044.806797
20265,88,2044.944431
11315,48,2045.02222
32165,168,2045.276539
21615,114,2045.456033
11144,47,2045.528839
24965,74,2045.64855
21242,74,2045.766204
43209,180,2046.043493
20099,87,2046.182094
32165,168,2046.440431
77165,260,2046.844351
20099,87,2048.852983
